# Title: August 2025 Contiguous U.S. County Palmer Drought Severity Index (PDSI)
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
SC-023,Chester County,South Carolina,1.23,94,1.23,-0
SC-025,Chesterfield County,South Carolina,-1.51,36,-1.59,0.08
SC-027,Clarendon County,South Carolina,-0.99,41,-1.19,0.2
SC-029,Colleton County,South Carolina,1.58,105,1.6,-0.02
SC-031,Darlington County,South Carolina,-1.24,42,-1.44,0.2
SC-033,Dillon County,South Carolina,-1.96,30,-1.94,-0.02
SC-035,Dorchester County,South Carolina,0.86,86,0.89,-0.03
SC-037,Edgefield County,South Carolina,2.07,108,2.06,0.01
SC-039,Fairfield County,South Carolina,1.28,98,1.47,-0.19
SC-041,Florence County,South Carolina,-1.34,38,-1.65,0.31
SC-043,Georgetown County,South Carolina,1.73,106,1.59,0.14
SC-045,Greenville County,South Carolina,-1.39,45,-1.41,0.02
SC-047,Greenwood County,South Carolina,2.43,107,2.23,0.2
SC-049,Hampton County,South Carolina,1.78,111,1.87,-0.09
SC-051,Horry County,South Carolina,2.08,106,1.91,0.17
SC-053,Jasper County,South Carolina,1.47,107,1.61,-0.14
SC-055,Kershaw County,South Carolina,0,78,0.07,-0.07
SC-057,Lancaster County,South Carolina,-0.85,56,-0.76,-0.09
SC-059,Laurens County,South Carolina,2.34,110,2.14,0.2
SC-061,Lee County,South Carolina,0,69,-0.2,0.2
SC-063,Lexington County,South Carolina,2.75,116,2.79,-0.04
SC-065,McCormick County,South Carolina,1.64,101,1.55,0.09
SC-067,Marion County,South Carolina,-1.14,40,-1.23,0.09
SC-069,Marlboro County,South Carolina,-1.87,36,-1.85,-0.02
SC-071,Newberry County,South Carolina,2.33,111,2.39,-0.06
SC-073,Oconee County,South Carolina,-0.98,52,-0.77,-0.21
SC-075,Orangeburg County,South Carolina,1.38,93,1.32,0.06
SC-077,Pickens County,South Carolina,-0.82,55,-0.73,-0.09
SC-079,Richland County,South Carolina,1.72,104,1.72,0
SC-081,Saluda County,South Carolina,2.68,114,2.67,0.01
SC-083,Spartanburg County,South Carolina,1.04,89,0.9,0.14
SC-085,Sumter County,South Carolina,-1.21,41,-1.27,0.06
SC-087,Union County,South Carolina,1.49,97,1.52,-0.03
SC-089,Williamsburg County,South Carolina,0.57,85,0.56,0.01
SC-091,York County,South Carolina,1.97,106,1.87,0.1
SD-003,Aurora County,South Dakota,1.24,73,0.69,0.55
SD-005,Beadle County,South Dakota,2.2,74,1.1,1.1
SD-007,Bennett County,South Dakota,0.94,64,-0.34,1.28
SD-009,Bon Homme County,South Dakota,3.19,103,2.55,0.64
SD-011,Brookings County,South Dakota,2.52,85,1.97,0.55
SD-013,Brown County,South Dakota,3.33,88,1.85,1.48
SD-015,Brule County,South Dakota,1.41,79,0.88,0.53
SD-017,Buffalo County,South Dakota,2.14,80,1.34,0.8
SD-019,Butte County,South Dakota,1.12,72,0.18,0.94
SD-021,Campbell County,South Dakota,1.07,63,0.31,0.76
SD-023,Charles Mix County,South Dakota,2.13,86,1.63,0.5
SD-025,Clark County,South Dakota,4.55,107,3.26,1.29
SD-027,Clay County,South Dakota,2.12,82,1.41,0.71
SD-029,Codington County,South Dakota,4.83,121,4.11,0.72
SD-031,Corson County,South Dakota,3.03,90,2.44,0.59
SD-033,Custer County,South Dakota,-3.26,17,-4.97,1.71
SD-035,Davison County,South Dakota,2.34,79,1.54,0.8
SD-037,Day County,South Dakota,4.45,109,3.28,1.17
SD-039,Deuel County,South Dakota,4.4,125,3.76,0.64
SD-041,Dewey County,South Dakota,3.55,100,2.92,0.63
SD-043,Douglas County,South Dakota,2.13,83,1.44,0.69
SD-045,Edmunds County,South Dakota,0.92,58,-0.19,1.11
SD-047,Fall River County,South Dakota,-4.74,3,-6.46,1.72
SD-049,Faulk County,South Dakota,2.03,73,0.98,1.05
SD-051,Grant County,South Dakota,4.29,119,3.55,0.74
SD-053,Gregory County,South Dakota,0.77,69,0.31,0.46
SD-055,Haakon County,South Dakota,2.62,95,1.68,0.94
SD-057,Hamlin County,South Dakota,4.7,123,3.97,0.73
SD-059,Hand County,South Dakota,2.85,86,2.05,0.8
SD-061,Hanson County,South Dakota,2.11,75,1.26,0.85
SD-063,Harding County,South Dakota,-0.6,58,-0.97,0.37
SD-065,Hughes County,South Dakota,1.97,88,1.43,0.54
SD-067,Hutchinson County,South Dakota,1.82,74,1.01,0.81
SD-069,Hyde County,South Dakota,3.01,93,2.28,0.73
SD-071,Jackson County,South Dakota,0.5,60,-0.63,1.13
SD-073,Jerauld County,South Dakota,0.97,65,0.21,0.76
SD-075,Jones County,South Dakota,1.46,74,0.47,0.99
SD-077,Kingsbury County,South Dakota,2.66,89,1.8,0.86
SD-079,Lake County,South Dakota,1.03,71,0.44,0.59
SD-081,Lawrence County,South Dakota,2.48,87,1.64,0.84
SD-083,Lincoln County,South Dakota,-1.13,35,-1.57,0.44
SD-085,Lyman County,South Dakota,2.08,81,1.21,0.87
SD-087,McCook County,South Dakota,1.28,67,0.45,0.83
SD-089,McPherson County,South Dakota,1.01,61,-0.05,1.06
SD-091,Marshall County,South Dakota,5.31,114,4.08,1.23
SD-093,Meade County,South Dakota,2.35,75,1.01,1.34
SD-095,Mellette County,South Dakota,0.97,72,0.26,0.71
SD-097,Miner County,South Dakota,1.24,67,0.38,0.86
SD-099,Minnehaha County,South Dakota,-1.47,30,-2.07,0.6
SD-101,Moody County,South Dakota,1.03,72,0.47,0.56
SD-102,Oglala Lakota County,South Dakota,-2.26,23,-4.03,1.77
SD-103,Pennington County,South Dakota,-1.11,41,-2.56,1.45
SD-105,Perkins County,South Dakota,2.91,89,1.99,0.92
SD-107,Potter County,South Dakota,1.25,59,0.24,1.01
SD-109,Roberts County,South Dakota,4.19,112,3.34,0.85
SD-111,Sanborn County,South Dakota,1.28,70,0.49,0.79
SD-115,Spink County,South Dakota,2.75,86,1.51,1.24
SD-117,Stanley County,South Dakota,2.92,97,2.19,0.73
SD-119,Sully County,South Dakota,1.69,78,1.03,0.66
SD-121,Todd County,South Dakota,1.12,64,0.15,0.97
SD-123,Tripp County,South Dakota,-0.57,50,-1.11,0.54
SD-125,Turner County,South Dakota,1.26,69,0.54,0.72
SD-127,Union County,South Dakota,2.69,94,2.16,0.53
SD-129,Walworth County,South Dakota,1.31,67,0.54,0.77
SD-135,Yankton County,South Dakota,1.82,72,0.9,0.92
SD-137,Ziebach County,South Dakota,5.54,114,4.5,1.04
TN-001,Anderson County,Tennessee,0,60,-0.33,0.33
TN-003,Bedford County,Tennessee,0.87,75,0.72,0.15
TN-005,Benton County,Tennessee,1.26,82,1.16,0.1
TN-007,Bledsoe County,Tennessee,1.04,77,0.73,0.31
TN-009,Blount County,Tennessee,0.78,82,0.64,0.14
TN-011,Bradley County,Tennessee,-1,49,-0.92,-0.08
TN-013,Campbell County,Tennessee,0.8,74,0.49,0.31
TN-015,Cannon County,Tennessee,1.76,90,1.57,0.19
TN-017,Carroll County,Tennessee,-1.2,39,-1.27,0.07
TN-019,Carter County,Tennessee,-0.77,46,-0.94,0.17
TN-021,Cheatham County,Tennessee,-1.54,32,-1.57,0.03
TN-023,Chester County,Tennessee,-1.29,37,-1.33,0.04
TN-025,Claiborne County,Tennessee,0,60,-0.41,0.41
TN-027,Clay County,Tennessee,-1.52,33,-1.55,0.03
TN-029,Cocke County,Tennessee,1.79,98,1.6,0.2
TN-031,Coffee County,Tennessee,1.66,93,1.35,0.31
TN-033,Crockett County,Tennessee,0.57,74,0.63,-0.06
TN-035,Cumberland County,Tennessee,0.77,79,0.64,0.13
TN-037,Davidson County,Tennessee,0.9,80,0.84,0.06
TN-039,Decatur County,Tennessee,0.72,71,0.58,0.14
TN-041,DeKalb County,Tennessee,-0.75,52,-0.87,0.12
TN-043,Dickson County,Tennessee,-1.88,26,-1.89,0.01
TN-045,Dyer County,Tennessee,-1.55,31,-1.67,0.12
TN-047,Fayette County,Tennessee,1.89,104,1.95,-0.06
TN-049,Fentress County,Tennessee,0.57,70,0.27,0.3
TN-051,Franklin County,Tennessee,2.13,99,1.85,0.29
TN-053,Gibson County,Tennessee,1.05,82,1.11,-0.06
TN-055,Giles County,Tennessee,-0.89,40,-0.94,0.05
TN-057,Grainger County,Tennessee,-0.75,43,-1.23,0.48
TN-059,Greene County,Tennessee,1,75,0.72,0.28
TN-061,Grundy County,Tennessee,1.96,95,1.57,0.39
TN-063,Hamblen County,Tennessee,-0.83,43,-1.23,0.4
TN-065,Hamilton County,Tennessee,-0.67,55,-0.6,-0.07
TN-067,Hancock County,Tennessee,0,63,-0.28,0.28
TN-069,Hardeman County,Tennessee,1.38,94,1.36,0.02
TN-071,Hardin County,Tennessee,-1.01,47,-1.09,0.08
TN-073,Hawkins County,Tennessee,0,61,-0.25,0.25
TN-075,Haywood County,Tennessee,1.34,97,1.46,-0.12
TN-077,Henderson County,Tennessee,-1.43,36,-1.48,0.05
TN-079,Henry County,Tennessee,2.12,111,2.21,-0.09
TN-081,Hickman County,Tennessee,-1.72,30,-1.73,0.01
TN-083,Houston County,Tennessee,1.18,84,1.23,-0.05
TN-085,Humphreys County,Tennessee,0.96,79,0.88,0.08
TN-087,Jackson County,Tennessee,-1.61,24,-1.61,0
TN-089,Jefferson County,Tennessee,1.04,82,0.68,0.36
TN-091,Johnson County,Tennessee,1.25,94,1.18,0.07
TN-093,Knox County,Tennessee,0,58,-0.3,0.3
TN-095,Lake County,Tennessee,0.81,84,0.78,0.03
TN-097,Lauderdale County,Tennessee,0.7,80,0.6,0.1
TN-099,Lawrence County,Tennessee,-1.43,27,-1.61,0.18
TN-101,Lewis County,Tennessee,-1.83,26,-2,0.17
TN-103,Lincoln County,Tennessee,0.93,79,0.86,0.07
TN-105,Loudon County,Tennessee,-0.72,48,-0.73,0.01
TN-107,McMinn County,Tennessee,-0.83,50,-0.78,-0.05
TN-109,McNairy County,Tennessee,0.79,79,0.72,0.07
TN-111,Macon County,Tennessee,-1.28,38,-1.22,-0.06
TN-113,Madison County,Tennessee,-1.37,42,-1.35,-0.02
TN-115,Marion County,Tennessee,2.22,104,1.91,0.31
TN-117,Marshall County,Tennessee,-1.4,33,-1.5,0.1
TN-119,Maury County,Tennessee,-2.04,22,-2.06,0.02
TN-121,Meigs County,Tennessee,-0.69,50,-0.82,0.13
TN-123,Monroe County,Tennessee,0.72,90,0.89,-0.17
TN-125,Montgomery County,Tennessee,1.11,78,1.06,0.05
TN-127,Moore County,Tennessee,1.17,82,0.93,0.24
TN-129,Morgan County,Tennessee,0.67,72,0.48,0.19
TN-131,Obion County,Tennessee,2.55,116,2.48,0.07
TN-133,Overton County,Tennessee,-1.03,45,-1.13,0.1
TN-135,Perry County,Tennessee,-1.49,30,-1.74,0.25
TN-137,Pickett County,Tennessee,0.6,71,0.39,0.21
TN-139,Polk County,Tennessee,0.85,86,1.02,-0.17
TN-141,Putnam County,Tennessee,-1.04,41,-1.17,0.13
TN-143,Rhea County,Tennessee,0,61,-0.22,0.22
TN-145,Roane County,Tennessee,0,66,-0.12,0.12
TN-147,Robertson County,Tennessee,1.62,97,1.72,-0.1
TN-149,Rutherford County,Tennessee,1.9,98,1.69,0.21
TN-151,Scott County,Tennessee,0.64,72,0.32,0.32
TN-153,Sequatchie County,Tennessee,1.3,83,1.04,0.26
TN-155,Sevier County,Tennessee,1.75,93,1.38,0.37
TN-157,Shelby County,Tennessee,2.5,112,2.42,0.08
TN-159,Smith County,Tennessee,-1.52,28,-1.57,0.05
TN-161,Stewart County,Tennessee,1.89,100,1.98,-0.09
TN-163,Sullivan County,Tennessee,0.98,75,0.64,0.34
TN-165,Sumner County,Tennessee,1.76,95,1.81,-0.05
TN-167,Tipton County,Tennessee,2.07,106,1.99,0.08
TN-169,Trousdale County,Tennessee,-1.16,35,-1.24,0.08
TN-171,Unicoi County,Tennessee,1.01,85,0.9,0.11
TN-173,Union County,Tennessee,0,52,-0.46,0.46
TN-175,Van Buren County,Tennessee,1.12,77,0.73,0.39
TN-177,Warren County,Tennessee,1.68,87,1.37,0.31
TN-179,Washington County,Tennessee,1.18,77,0.87,0.31
TN-181,Wayne County,Tennessee,-0.91,47,-1.1,0.19
TN-183,Weakley County,Tennessee,2.44,114,2.57,-0.13
TN-185,White County,Tennessee,0.6,68,0.43,0.17
TN-187,Williamson County,Tennessee,-1.1,39,-1.09,-0.01
TN-189,Wilson County,Tennessee,1.17,82,0.97,0.2
TX-001,Anderson County,Texas,4.65,126,4.67,-0.02
TX-003,Andrews County,Texas,-4.75,5,-4.82,0.07
TX-005,Angelina County,Texas,2.88,115,2.91,-0.03
TX-007,Aransas County,Texas,-4.2,9,-3.82,-0.38
TX-009,Archer County,Texas,3.6,115,3.71,-0.11
TX-011,Armstrong County,Texas,2.53,102,2.24,0.29
TX-013,Atascosa County,Texas,-4.14,13,-3.8,-0.34
TX-015,Austin County,Texas,-2.39,28,-2.11,-0.28
TX-017,Bailey County,Texas,1.02,87,0.77,0.25
TX-019,Bandera County,Texas,-1.94,42,-1.7,-0.24
TX-021,Bastrop County,Texas,-2.11,39,-1.82,-0.29
TX-023,Baylor County,Texas,3.61,114,3.73,-0.12
TX-025,Bee County,Texas,-3.79,16,-3.45,-0.34
TX-027,Bell County,Texas,-0.87,55,-0.74,-0.13
TX-029,Bexar County,Texas,-4.5,14,-4.08,-0.42
TX-031,Blanco County,Texas,-1.81,40,-1.47,-0.34
TX-033,Borden County,Texas,-0.62,60,-0.85,0.23
TX-035,Bosque County,Texas,4.64,125,4.8,-0.16
TX-037,Bowie County,Texas,1.73,99,1.7,0.03
TX-039,Brazoria County,Texas,-1.76,34,-1.48,-0.28
TX-041,Brazos County,Texas,1.76,98,1.95,-0.19
TX-043,Brewster County,Texas,-3.59,14,-3.42,-0.17
TX-045,Briscoe County,Texas,2.42,93,2.05,0.37
TX-047,Brooks County,Texas,-1.72,54,-1.13,-0.59
TX-049,Brown County,Texas,0,71,0.1,-0.1
TX-051,Burleson County,Texas,-0.72,59,-0.48,-0.24
TX-053,Burnet County,Texas,2.64,111,2.8,-0.16
TX-055,Caldwell County,Texas,-3.67,16,-3.51,-0.16
TX-057,Calhoun County,Texas,-2.05,38,-1.6,-0.45
TX-059,Callahan County,Texas,1.97,97,2.06,-0.09
TX-061,Cameron County,Texas,1.91,113,2.44,-0.53
TX-063,Camp County,Texas,2.61,112,2.59,0.02
TX-065,Carson County,Texas,2.26,102,2.04,0.22
TX-067,Cass County,Texas,2.4,103,2.34,0.06
TX-069,Castro County,Texas,2.54,97,1.95,0.59
TX-071,Chambers County,Texas,-1.27,49,-1.04,-0.23
TX-073,Cherokee County,Texas,4.13,124,4.13,0
TX-075,Childress County,Texas,2.82,96,2.31,0.51
TX-077,Clay County,Texas,4.3,122,4.52,-0.22
TX-079,Cochran County,Texas,-1.16,49,-1.28,0.12
TX-081,Coke County,Texas,0.74,87,0.91,-0.17
TX-083,Coleman County,Texas,0,78,0.14,-0.14
TX-085,Collin County,Texas,0.99,77,1,-0.01
TX-087,Collingsworth County,Texas,2.6,99,2.1,0.5
TX-089,Colorado County,Texas,-3.66,11,-3.39,-0.27
TX-091,Comal County,Texas,-3.62,23,-3.1,-0.52
TX-093,Comanche County,Texas,1.61,91,1.81,-0.2
TX-095,Concho County,Texas,-0.59,61,-0.47,-0.12
TX-097,Cooke County,Texas,1.93,95,1.92,0.01
TX-099,Coryell County,Texas,-0.57,62,-0.51,-0.06
TX-101,Cottle County,Texas,3.95,114,3.7,0.25
TX-103,Crane County,Texas,-4.14,11,-3.95,-0.19
TX-105,Crockett County,Texas,-2.48,27,-2.37,-0.11
TX-107,Crosby County,Texas,1.48,92,1.36,0.12
TX-109,Culberson County,Texas,-3.22,13,-3.27,0.05
TX-111,Dallam County,Texas,0,73,-0.41,0.41
TX-113,Dallas County,Texas,2.05,96,2.04,0.01
TX-115,Dawson County,Texas,-1.26,52,-1.51,0.25
TX-117,Deaf Smith County,Texas,2.94,105,2.5,0.44
TX-119,Delta County,Texas,2.58,113,2.66,-0.08
TX-121,Denton County,Texas,0.83,74,0.75,0.08
TX-123,DeWitt County,Texas,-3.22,18,-3.04,-0.18
TX-125,Dickens County,Texas,3.22,106,2.98,0.24
TX-127,Dimmit County,Texas,-3.64,18,-2.98,-0.66
TX-129,Donley County,Texas,3.11,105,2.58,0.53
TX-131,Duval County,Texas,-3,20,-2.67,-0.33
TX-133,Eastland County,Texas,2.13,97,2.19,-0.06
TX-135,Ector County,Texas,-5.27,4,-5.21,-0.06
TX-137,Edwards County,Texas,-3.06,24,-2.86,-0.2
TX-139,Ellis County,Texas,3.25,116,3.36,-0.11
TX-141,El Paso County,Texas,-4.84,1,-4.95,0.11
TX-143,Erath County,Texas,-1.46,39,-1.26,-0.2
TX-145,Falls County,Texas,2.98,109,3.04,-0.06
TX-147,Fannin County,Texas,1.24,87,1.26,-0.02
TX-149,Fayette County,Texas,-2.98,22,-2.71,-0.27
TX-151,Fisher County,Texas,-1.02,55,-0.99,-0.03
TX-153,Floyd County,Texas,1.23,85,0.81,0.42
TX-155,Foard County,Texas,4.21,118,3.94,0.27
TX-157,Fort Bend County,Texas,-2.3,24,-2.16,-0.14
TX-159,Franklin County,Texas,2.37,110,2.38,-0.01
TX-161,Freestone County,Texas,4.21,123,4.3,-0.09
TX-163,Frio County,Texas,-4.22,10,-3.83,-0.39
TX-165,Gaines County,Texas,-2.18,36,-2.39,0.21
TX-167,Galveston County,Texas,-1.93,32,-1.68,-0.25
TX-169,Garza County,Texas,1.21,88,1.07,0.14
TX-171,Gillespie County,Texas,2.15,107,2.4,-0.25
TX-173,Glasscock County,Texas,-2.85,23,-2.77,-0.08
TX-175,Goliad County,Texas,-3.13,24,-2.8,-0.33
TX-177,Gonzales County,Texas,-4.36,9,-4.18,-0.18
TX-179,Gray County,Texas,2.79,99,2.16,0.63
TX-181,Grayson County,Texas,1.52,82,1.4,0.12
TX-183,Gregg County,Texas,3.03,114,3.13,-0.1
TX-185,Grimes County,Texas,2.02,101,2.33,-0.31
TX-187,Guadalupe County,Texas,-4.06,15,-3.79,-0.27
TX-189,Hale County,Texas,1.81,92,1.35,0.46
TX-191,Hall County,Texas,3.21,101,2.6,0.61
TX-193,Hamilton County,Texas,1.5,94,1.74,-0.24
TX-195,Hansford County,Texas,1.6,95,1.34,0.26
TX-197,Hardeman County,Texas,3.12,108,2.91,0.21
TX-199,Hardin County,Texas,1.72,93,1.94,-0.22
TX-201,Harris County,Texas,-1.3,46,-1.11,-0.19
TX-203,Harrison County,Texas,3.78,122,3.71,0.07
TX-205,Hartley County,Texas,0,84,-0.18,0.18
TX-207,Haskell County,Texas,2.58,101,2.7,-0.12
TX-209,Hays County,Texas,-3.22,27,-3.07,-0.15
TX-211,Hemphill County,Texas,2.89,110,2.63,0.26
TX-213,Henderson County,Texas,3.93,124,4.01,-0.08
TX-215,Hidalgo County,Texas,-1.03,66,-0.28,-0.75
TX-217,Hill County,Texas,4.39,124,4.6,-0.21
TX-219,Hockley County,Texas,1.11,88,0.91,0.2
TX-221,Hood County,Texas,3.32,111,3.46,-0.14
TX-223,Hopkins County,Texas,2.57,112,2.61,-0.04
TX-225,Houston County,Texas,4.01,124,3.87,0.14
TX-227,Howard County,Texas,-2.57,27,-2.75,0.18
TX-229,Hudspeth County,Texas,-4.76,1,-4.77,0.01
TX-231,Hunt County,Texas,1.98,102,2.1,-0.12
TX-233,Hutchinson County,Texas,2.14,97,1.82,0.32
TX-235,Irion County,Texas,1.93,102,1.98,-0.05
TX-237,Jack County,Texas,3.24,108,3.42,-0.18
TX-239,Jackson County,Texas,-1.89,40,-1.58,-0.31
TX-241,Jasper County,Texas,1.1,95,1.43,-0.33
TX-243,Jeff Davis County,Texas,-3.37,13,-3.42,0.05
TX-245,Jefferson County,Texas,-1.28,44,-0.98,-0.3
TX-247,Jim Hogg County,Texas,-2.26,38,-1.78,-0.48
TX-249,Jim Wells County,Texas,-3.51,16,-3.01,-0.5
TX-251,Johnson County,Texas,3.45,118,3.6,-0.15
TX-253,Jones County,Texas,1.55,93,1.66,-0.11
TX-255,Karnes County,Texas,-3.42,21,-3.05,-0.37
TX-257,Kaufman County,Texas,2.72,112,2.86,-0.14
TX-259,Kendall County,Texas,-2.08,39,-1.81,-0.27
TX-261,Kenedy County,Texas,0.78,94,1.15,-0.37
TX-263,Kent County,Texas,1.69,92,1.62,0.07
TX-265,Kerr County,Texas,-0.59,73,-0.36,-0.23
TX-267,Kimble County,Texas,-1.63,47,-1.41,-0.22
TX-269,King County,Texas,4.25,115,4.2,0.05
TX-271,Kinney County,Texas,-5.11,1,-4.69,-0.42
TX-273,Kleberg County,Texas,-4.08,11,-3.92,-0.16
TX-275,Knox County,Texas,3.94,114,3.95,-0.01
TX-277,Lamar County,Texas,3.07,118,3.22,-0.15
TX-279,Lamb County,Texas,1.6,93,1.29,0.31
TX-281,Lampasas County,Texas,2.66,110,2.83,-0.17
TX-283,La Salle County,Texas,-3.49,15,-3.13,-0.37
TX-285,Lavaca County,Texas,-4.22,10,-4.02,-0.2
TX-287,Lee County,Texas,-0.63,65,-0.45,-0.18
TX-289,Leon County,Texas,2.6,105,2.72,-0.12
TX-291,Liberty County,Texas,1.01,87,1.18,-0.17
TX-293,Limestone County,Texas,3.61,120,3.76,-0.15
TX-295,Lipscomb County,Texas,2.38,101,2.19,0.19
TX-297,Live Oak County,Texas,-3.62,13,-3.23,-0.39
TX-299,Llano County,Texas,1.76,103,2.04,-0.28
TX-301,Loving County,Texas,-2.53,32,-2.38,-0.15
TX-303,Lubbock County,Texas,1.39,89,1.27,0.12
TX-305,Lynn County,Texas,0.81,85,0.63,0.18
TX-307,McCulloch County,Texas,2.27,105,2.43,-0.16
TX-309,McLennan County,Texas,4.14,122,4.26,-0.12
TX-311,McMullen County,Texas,-3.6,13,-3.21,-0.39
TX-313,Madison County,Texas,2.92,110,2.94,-0.02
TX-315,Marion County,Texas,3.14,113,3,0.14
TX-317,Martin County,Texas,-3.83,13,-3.89,0.06
TX-319,Mason County,Texas,2.26,110,2.42,-0.16
TX-321,Matagorda County,Texas,-1.33,48,-1.02,-0.31
TX-323,Maverick County,Texas,-4.23,11,-3.62,-0.61
TX-325,Medina County,Texas,-4.59,12,-4.33,-0.26
TX-327,Menard County,Texas,-1.48,48,-1.21,-0.27
TX-329,Midland County,Texas,-4.55,7,-4.38,-0.17
TX-331,Milam County,Texas,2.45,106,2.66,-0.21
TX-333,Mills County,Texas,1.48,92,1.64,-0.16
TX-335,Mitchell County,Texas,-2.78,27,-2.9,0.12
TX-337,Montague County,Texas,4.94,124,5.05,-0.11
TX-339,Montgomery County,Texas,1.57,95,1.9,-0.33
TX-341,Moore County,Texas,1.74,102,1.49,0.25
TX-343,Morris County,Texas,2.12,105,2.22,-0.1
TX-345,Motley County,Texas,2.53,94,2.08,0.45
TX-347,Nacogdoches County,Texas,3.43,123,3.32,0.11
TX-349,Navarro County,Texas,4.7,126,4.84,-0.14
TX-351,Newton County,Texas,0,75,0.27,-0.27
TX-353,Nolan County,Texas,-2.39,37,-2.31,-0.08
TX-355,Nueces County,Texas,-3.96,12,-3.67,-0.29
TX-357,Ochiltree County,Texas,1.84,89,1.55,0.29
TX-359,Oldham County,Texas,2.26,99,1.92,0.34
TX-361,Orange County,Texas,-0.57,65,-0.14,-0.43
TX-363,Palo Pinto County,Texas,1.9,95,2.07,-0.17
TX-365,Panola County,Texas,3.89,122,3.87,0.02
TX-367,Parker County,Texas,1.46,86,1.47,-0.01
TX-369,Parmer County,Texas,2.34,96,1.89,0.45
TX-371,Pecos County,Texas,-2.95,23,-2.96,0.01
TX-373,Polk County,Texas,2.83,112,2.98,-0.15
TX-375,Potter County,Texas,2.51,103,2.35,0.16
TX-377,Presidio County,Texas,-3.75,10,-3.71,-0.04
TX-379,Rains County,Texas,4.01,125,4.02,-0.01
TX-381,Randall County,Texas,3.03,104,2.73,0.3
TX-383,Reagan County,Texas,-1.89,41,-1.74,-0.15
TX-385,Real County,Texas,-1.37,54,-1.05,-0.32
TX-387,Red River County,Texas,1.66,95,1.66,-0
TX-389,Reeves County,Texas,-2.64,26,-2.44,-0.2
TX-391,Refugio County,Texas,-3.89,15,-3.53,-0.36
TX-393,Roberts County,Texas,1.96,91,1.55,0.41
TX-395,Robertson County,Texas,2.51,105,2.65,-0.14
TX-397,Rockwall County,Texas,1.9,102,2.06,-0.16
TX-399,Runnels County,Texas,0,77,0.16,-0.16
TX-401,Rusk County,Texas,3.52,120,3.45,0.07
TX-403,Sabine County,Texas,2,102,2.05,-0.05
TX-405,San Augustine County,Texas,2.37,105,2.36,0.01
TX-407,San Jacinto County,Texas,2.33,108,2.55,-0.22
TX-409,San Patricio County,Texas,-3.9,12,-3.58,-0.32
TX-411,San Saba County,Texas,2.3,110,2.52,-0.22
TX-413,Schleicher County,Texas,2.65,105,2.78,-0.13
TX-415,Scurry County,Texas,-1.14,51,-1.32,0.18
TX-417,Shackelford County,Texas,3.74,114,3.8,-0.06
TX-419,Shelby County,Texas,3.69,119,3.62,0.07
TX-421,Sherman County,Texas,0.95,86,0.73,0.22
TX-423,Smith County,Texas,3.13,120,3.34,-0.21
TX-425,Somervell County,Texas,4.8,124,5.02,-0.22
TX-427,Starr County,Texas,-1.81,45,-1.19,-0.62
TX-429,Stephens County,Texas,3.57,112,3.65,-0.08
TX-431,Sterling County,Texas,-1.7,42,-1.61,-0.09
TX-433,Stonewall County,Texas,2.17,94,2.14,0.03
TX-435,Sutton County,Texas,-0.95,58,-0.83,-0.12
TX-437,Swisher County,Texas,2.72,100,2.14,0.58
TX-439,Tarrant County,Texas,0.94,80,0.99,-0.05
TX-441,Taylor County,Texas,-0.38,70,-0.16,-0.22
TX-443,Terrell County,Texas,-1.85,38,-1.9,0.05
TX-445,Terry County,Texas,0.88,85,0.69,0.19
TX-447,Throckmorton County,Texas,4.21,117,4.3,-0.09
TX-449,Titus County,Texas,1.72,97,1.81,-0.09
TX-451,Tom Green County,Texas,2.05,102,2.08,-0.03
TX-453,Travis County,Texas,-2.33,36,-2.16,-0.17
TX-455,Trinity County,Texas,3.56,122,3.53,0.03
TX-457,Tyler County,Texas,2.01,101,2.15,-0.14
TX-459,Upshur County,Texas,3.09,116,3.14,-0.05
TX-461,Upton County,Texas,-3.7,14,-3.6,-0.11
TX-463,Uvalde County,Texas,-3.28,21,-2.9,-0.38
TX-465,Val Verde County,Texas,-4.03,7,-4.02,-0.01
TX-467,Van Zandt County,Texas,3.98,126,4.07,-0.09
TX-469,Victoria County,Texas,-1.17,56,-0.89,-0.28
TX-471,Walker County,Texas,3.53,117,3.74,-0.21
TX-473,Waller County,Texas,-1.31,48,-1.03,-0.28
TX-475,Ward County,Texas,-3.59,12,-3.44,-0.15
TX-477,Washington County,Texas,1.35,89,1.46,-0.11
TX-479,Webb County,Texas,-3.34,17,-2.92,-0.42
TX-481,Wharton County,Texas,-1.82,44,-1.76,-0.06
TX-483,Wheeler County,Texas,2.1,95,1.53,0.57
TX-485,Wichita County,Texas,4.02,119,4.2,-0.18
TX-487,Wilbarger County,Texas,3.28,115,3.09,0.19
TX-489,Willacy County,Texas,1.55,104,2.13,-0.58
TX-491,Williamson County,Texas,-0.75,59,-0.57,-0.18
TX-493,Wilson County,Texas,-4.06,10,-3.66,-0.4
TX-495,Winkler County,Texas,-4.56,6,-4.47,-0.09
TX-497,Wise County,Texas,1.69,88,1.73,-0.04
TX-499,Wood County,Texas,3.67,125,3.69,-0.02
TX-501,Yoakum County,Texas,-2.35,30,-2.55,0.2
TX-503,Young County,Texas,3.99,116,4.02,-0.03
TX-505,Zapata County,Texas,-2.9,19,-2.47,-0.43
